CMDLINE python tandem/asymmetric_tandem.py
MEM 1080.109375 1445882101.6423
MEM 1080.109375 1445882102.1640
MEM 1080.109375 1445882102.6904
MEM 1080.109375 1445882103.2183
MEM 1080.109375 1445882103.7424
MEM 1080.109375 1445882104.2649
MEM 1080.109375 1445882104.7911
MEM 1080.109375 1445882105.3083
MEM 1080.109375 1445882105.8350
MEM 1080.109375 1445882106.3588
MEM 1080.109375 1445882106.8808
MEM 1080.109375 1445882107.4071
MEM 1080.109375 1445882107.9307
MEM 1080.109375 1445882108.4527
MEM 1080.109375 1445882108.9789
MEM 1080.109375 1445882109.5064
MEM 1080.109375 1445882110.0344
MEM 1080.109375 1445882110.5626
MEM 1080.109375 1445882111.0866
MEM 1080.109375 1445882111.6115
MEM 1080.109375 1445882112.1358
MEM 1080.109375 1445882112.6590
MEM 1080.109375 1445882113.1807
MEM 1080.109375 1445882113.7066
MEM 1080.109375 1445882114.2344
MEM 1080.109375 1445882114.7624
MEM 1080.109375 1445882115.2866
MEM 1080.109375 1445882115.8089
MEM 1080.109375 1445882116.3351
MEM 1080.109375 1445882116.8625
MEM 1080.109375 1445882117.3866
MEM 1080.109375 1445882117.9088
MEM 1080.109375 1445882118.4312
MEM 1080.109375 1445882118.9530
MEM 1080.109375 1445882119.4792
MEM 1080.109375 1445882120.0067
MEM 1080.109375 1445882120.5344
MEM 1080.109375 1445882121.0586
MEM 1080.109375 1445882121.5807
MEM 1080.109375 1445882122.1070
MEM 1080.109375 1445882122.6308
MEM 1080.109375 1445882123.1527
MEM 1080.109375 1445882123.6792
MEM 1080.109375 1445882124.2067
MEM 1080.109375 1445882124.7241
MEM 1080.109375 1445882125.2509
MEM 1080.109375 1445882125.7748
MEM 1080.109375 1445882126.2960
MEM 1080.109375 1445882126.8228
MEM 1080.109375 1445882127.3505
MEM 1080.109375 1445882127.8784
MEM 1080.109375 1445882128.4064
MEM 1080.109375 1445882128.9306
MEM 1080.109375 1445882129.4527
MEM 1080.109375 1445882129.9785
MEM 1080.109375 1445882130.5063
MEM 1080.109375 1445882131.0343
MEM 1080.109375 1445882131.5623
MEM 1080.109375 1445882132.0865
MEM 1080.109375 1445882132.6065
MEM 1080.109375 1445882133.1343
MEM 1080.109375 1445882133.6612
MEM 1080.109375 1445882134.1814
MEM 1080.109375 1445882134.7073
MEM 1080.109375 1445882135.2308
MEM 1080.621094 1445882135.7509
MEM 1083.199219 1445882136.2785
MEM 1083.457031 1445882136.8045
MEM 1083.457031 1445882137.3219
MEM 1083.457031 1445882137.8389
MEM 1083.457031 1445882138.3562
MEM 1083.457031 1445882138.8821
MEM 1083.457031 1445882139.3993
MEM 1085.777344 1445882139.9163
MEM 1088.613281 1445882140.4332
MEM 1091.191406 1445882140.9585
MEM 1094.027344 1445882141.4860
MEM 1102.660156 1445882142.0114
MEM 1105.238281 1445882142.5281
MEM 1106.867188 1445882143.0487
MEM 1106.867188 1445882143.5741
MEM 1106.867188 1445882144.0957
MEM 1107.378906 1445882144.6195
MEM 1109.957031 1445882145.1462
MEM 1112.535156 1445882145.6729
MEM 1115.371094 1445882146.1929
MEM 1117.949219 1445882146.7183
MEM 1120.527344 1445882147.2372
MEM 1135.214844 1445882147.7589
MEM 1137.792969 1445882148.2805
MEM 1118.894531 1445882148.8065
MEM 1118.894531 1445882149.3303
MEM 1118.894531 1445882149.8513
MEM 1118.894531 1445882150.3783
MEM 1118.894531 1445882150.9061
MEM 1118.894531 1445882151.4330
MEM 1118.894531 1445882151.9580
MEM 1118.894531 1445882152.4802
MEM 1118.894531 1445882153.0066
MEM 1118.894531 1445882153.5304
MEM 1118.894531 1445882154.0552
MEM 1118.894531 1445882154.5796
MEM 1118.894531 1445882155.1065
MEM 1118.894531 1445882155.6304
MEM 1118.894531 1445882156.1524
MEM 1118.894531 1445882156.6823
MEM 1118.894531 1445882157.2072
MEM 1118.894531 1445882157.7305
MEM 1118.894531 1445882158.2550
MEM 1118.894531 1445882158.7774
MEM 1118.894531 1445882159.3000
MEM 1118.894531 1445882159.8236
MEM 1118.894531 1445882160.3503
MEM 1118.894531 1445882160.8779
MEM 1118.894531 1445882161.4059
MEM 1118.894531 1445882161.9341
MEM 1118.894531 1445882162.4583
MEM 1118.894531 1445882162.9830
MEM 1118.894531 1445882163.5074
MEM 1118.894531 1445882164.0307
MEM 1118.894531 1445882164.5552
MEM 1118.894531 1445882165.0795
MEM 1118.894531 1445882165.6064
MEM 1118.894531 1445882166.1341
MEM 1118.894531 1445882166.6618
MEM 1118.894531 1445882167.1807
MEM 1118.894531 1445882167.7063
MEM 1118.894531 1445882168.2334
MEM 1118.894531 1445882168.7531
MEM 1118.894531 1445882169.2788
MEM 1118.894531 1445882169.8058
MEM 1118.894531 1445882170.3241
MEM 1118.894531 1445882170.8499
MEM 1118.894531 1445882171.3774
MEM 1118.894531 1445882171.9018
MEM 1118.894531 1445882172.4238
MEM 1118.894531 1445882172.9500
MEM 1118.894531 1445882173.4776
MEM 1118.894531 1445882173.9969
MEM 1118.894531 1445882174.5225
MEM 1118.894531 1445882175.0461
MEM 1118.894531 1445882175.5629
MEM 1118.894531 1445882176.0829
MEM 1118.894531 1445882176.6100
MEM 1118.894531 1445882177.1376
MEM 1118.894531 1445882177.6570
MEM 1118.894531 1445882178.1826
MEM 1118.894531 1445882178.6994
MEM 1118.894531 1445882179.2262
MEM 1118.894531 1445882179.7539
MEM 1118.894531 1445882180.2762
MEM 1118.894531 1445882180.8023
MEM 1118.894531 1445882181.3250
MEM 1118.894531 1445882181.8500
MEM 1118.894531 1445882182.3751
MEM 1118.894531 1445882182.8994
MEM 1118.894531 1445882183.4265
MEM 1118.894531 1445882183.9505
MEM 1118.894531 1445882184.4753
MEM 1118.894531 1445882184.9995
MEM 1118.894531 1445882185.5264
MEM 1118.894531 1445882186.0540
MEM 1118.894531 1445882186.5820
MEM 1118.894531 1445882187.1061
MEM 1118.894531 1445882187.6283
MEM 1118.894531 1445882188.1546
MEM 1118.894531 1445882188.6784
MEM 1118.894531 1445882189.2004
MEM 1118.894531 1445882189.7268
MEM 1118.894531 1445882190.2544
MEM 1118.894531 1445882190.7783
MEM 1118.894531 1445882191.3001
MEM 1118.894531 1445882191.8265
MEM 1118.894531 1445882192.3499
MEM 1118.894531 1445882192.8717
MEM 1118.894531 1445882193.3982
MEM 1118.894531 1445882193.9257
MEM 1118.894531 1445882194.4450
MEM 1118.894531 1445882194.9707
MEM 1118.894531 1445882195.4959
MEM 1118.894531 1445882196.0194
MEM 1118.894531 1445882196.5434
MEM 1118.894531 1445882197.0663
MEM 1118.894531 1445882197.5882
MEM 1118.894531 1445882198.1145
MEM 1118.894531 1445882198.6419
MEM 1118.894531 1445882199.1660
MEM 1118.894531 1445882199.6881
MEM 1118.894531 1445882200.2143
MEM 1118.894531 1445882200.7418
MEM 1118.894531 1445882201.2612
MEM 1118.894531 1445882201.7867
MEM 1118.894531 1445882202.3103
MEM 1118.894531 1445882202.8350
MEM 1118.894531 1445882203.3568
MEM 1118.894531 1445882203.8819
MEM 1118.894531 1445882204.4049
MEM 1118.894531 1445882204.9305
MEM 1118.894531 1445882205.4581
MEM 1118.894531 1445882205.9794
MEM 1118.894531 1445882206.4998
MEM 1118.894531 1445882207.0219
MEM 1118.894531 1445882207.5391
MEM 1118.894531 1445882208.0609
MEM 1118.894531 1445882208.5846
MEM 1118.894531 1445882209.1014
MEM 1118.894531 1445882209.6237
MEM 1118.894531 1445882210.1622
MEM 1118.894531 1445882210.6860
MEM 1118.894531 1445882211.2088
MEM 1118.894531 1445882211.7307
MEM 1118.894531 1445882212.2566
MEM 1118.894531 1445882212.7807
MEM 1118.894531 1445882213.3054
MEM 1121.726562 1445882213.8256
MEM 1124.304688 1445882214.3427
MEM 1126.882812 1445882214.8676
MEM 1129.460938 1445882215.3950
MEM 1132.039062 1445882215.9133
MEM 1134.875000 1445882216.4393
MEM 1137.453125 1445882216.9622
MEM 1140.031250 1445882217.4888
MEM 1142.867188 1445882218.0059
MEM 1145.445312 1445882218.5235
MEM 1148.023438 1445882219.0440
MEM 1143.328125 1445882219.5663
MEM 1143.328125 1445882220.0851
MEM 1145.644531 1445882220.6053
MEM 1148.480469 1445882221.1308
MEM 1151.058594 1445882221.6564
MEM 1153.636719 1445882222.1757
MEM 1156.214844 1445882222.6984
MEM 1159.050781 1445882223.2199
MEM 1161.628906 1445882223.7467
MEM 1176.316406 1445882224.2673
MEM 1178.636719 1445882224.7866
MEM 1178.636719 1445882225.3083
MEM 1178.636719 1445882225.8312
MEM 1178.636719 1445882226.3499
MEM 1178.636719 1445882226.8781
MEM 1178.636719 1445882227.4060
MEM 1178.636719 1445882227.9322
MEM 1178.894531 1445882228.4508
MEM 1181.472656 1445882228.9772
MEM 1184.050781 1445882229.5015
MEM 1155.546875 1445882230.0270
MEM 1155.546875 1445882230.5500
MEM 1155.546875 1445882231.0675
MEM 1155.546875 1445882231.5948
MEM 1155.546875 1445882232.1182
MEM 1155.546875 1445882232.6415
MEM 1155.546875 1445882233.1634
MEM 1155.546875 1445882233.6816
MEM 1155.546875 1445882234.2062
MEM 1155.546875 1445882234.7317
MEM 1155.546875 1445882235.2559
MEM 1155.546875 1445882235.7800
MEM 1155.546875 1445882236.2994
MEM 1155.546875 1445882236.8211
MEM 1155.546875 1445882237.3422
MEM 1155.546875 1445882237.8600
MEM 1155.546875 1445882238.3814
MEM 1155.546875 1445882238.9038
MEM 1155.546875 1445882239.4279
MEM 1155.546875 1445882239.9495
MEM 1155.546875 1445882240.4699
MEM 1155.546875 1445882240.9927
MEM 1155.546875 1445882241.5195
MEM 1155.546875 1445882242.0430
MEM 1155.546875 1445882242.5630
MEM 1155.546875 1445882243.0873
MEM 1155.546875 1445882243.6074
MEM 1155.546875 1445882244.1276
MEM 1155.546875 1445882244.6519
MEM 1155.546875 1445882245.1750
MEM 1155.546875 1445882245.6996
MEM 1155.546875 1445882246.2208
MEM 1155.546875 1445882246.7456
MEM 1155.546875 1445882247.2649
MEM 1155.546875 1445882247.7894
MEM 1155.546875 1445882248.3167
MEM 1155.546875 1445882248.8409
MEM 1155.546875 1445882249.3673
MEM 1155.546875 1445882249.8903
MEM 1155.546875 1445882250.4112
MEM 1155.546875 1445882250.9383
MEM 1155.546875 1445882251.4606
MEM 1155.546875 1445882251.9840
MEM 1155.546875 1445882252.5075
MEM 1155.546875 1445882253.0291
MEM 1155.546875 1445882253.5550
MEM 1155.546875 1445882254.0787
MEM 1155.546875 1445882254.6007
MEM 1155.546875 1445882255.1271
MEM 1155.546875 1445882255.6475
MEM 1155.546875 1445882256.1720
MEM 1155.546875 1445882256.6949
MEM 1155.546875 1445882257.2186
MEM 1155.546875 1445882257.7435
MEM 1155.546875 1445882258.2611
MEM 1155.546875 1445882258.7829
MEM 1155.546875 1445882259.3049
MEM 1155.546875 1445882259.8311
MEM 1155.546875 1445882260.3540
MEM 1155.546875 1445882260.8743
MEM 1155.546875 1445882261.4023
MEM 1155.546875 1445882261.9265
MEM 1155.546875 1445882262.4513
MEM 1155.546875 1445882262.9758
MEM 1155.546875 1445882263.5012
MEM 1155.546875 1445882264.0204
MEM 1155.546875 1445882264.5473
MEM 1155.546875 1445882265.0703
MEM 1155.546875 1445882265.5896
MEM 1155.546875 1445882266.1100
MEM 1155.546875 1445882266.6430
MEM 1155.546875 1445882267.1675
MEM 1155.546875 1445882267.6916
MEM 1155.546875 1445882268.2188
MEM 1155.546875 1445882268.7431
MEM 1155.546875 1445882269.2666
MEM 1155.546875 1445882269.7914
MEM 1155.546875 1445882270.3191
MEM 1155.546875 1445882270.8434
MEM 1155.546875 1445882271.3661
MEM 1155.546875 1445882271.8867
MEM 1155.546875 1445882272.4122
MEM 1155.546875 1445882272.9340
MEM 1155.546875 1445882273.4622
MEM 1155.546875 1445882273.9901
MEM 1155.546875 1445882274.5140
MEM 1155.546875 1445882275.0366
MEM 1155.546875 1445882275.5566
MEM 1155.546875 1445882276.0744
MEM 1155.546875 1445882276.5948
MEM 1155.546875 1445882277.1186
MEM 1155.546875 1445882277.6400
MEM 1155.546875 1445882278.1667
MEM 1155.546875 1445882278.6910
MEM 1155.546875 1445882279.2126
MEM 1155.546875 1445882279.7359
MEM 1155.546875 1445882280.2597
MEM 1155.546875 1445882280.7900
MEM 1155.546875 1445882281.3090
MEM 1155.546875 1445882281.8270
MEM 1155.546875 1445882282.3511
MEM 1155.546875 1445882282.8717
MEM 1155.546875 1445882283.3899
MEM 1155.546875 1445882283.9123
MEM 1155.546875 1445882284.4334
MEM 1155.546875 1445882284.9543
MEM 1155.546875 1445882285.4795
MEM 1155.546875 1445882285.9976
MEM 1155.546875 1445882286.5217
MEM 1155.546875 1445882287.0479
MEM 1156.058594 1445882287.5713
MEM 1156.058594 1445882288.0914
MEM 1156.316406 1445882288.6189
MEM 1158.894531 1445882289.1466
MEM 1161.730469 1445882289.6709
MEM 1164.308594 1445882290.1960
MEM 1166.886719 1445882290.7199
MEM 1167.687500 1445882291.2423
MEM 1167.687500 1445882291.7591
MEM 1167.687500 1445882292.2795
MEM 1167.687500 1445882292.8010
MEM 1167.687500 1445882293.3242
MEM 1167.687500 1445882293.8508
MEM 1167.687500 1445882294.3787
MEM 1167.687500 1445882294.9051
MEM 1167.687500 1445882295.4269
MEM 1167.687500 1445882295.9492
MEM 1167.687500 1445882296.4746
MEM 1167.687500 1445882297.0000
MEM 1167.687500 1445882297.5314
MEM 1167.687500 1445882298.0516
MEM 1167.687500 1445882298.5732
MEM 1167.687500 1445882299.0942
MEM 1167.687500 1445882299.6148
MEM 1167.687500 1445882300.1373
MEM 1167.687500 1445882300.6698
MEM 1167.687500 1445882301.1957
MEM 1167.687500 1445882301.7201
MEM 1167.687500 1445882302.2575
MEM 1167.687500 1445882302.7838
MEM 1167.687500 1445882303.3034
MEM 1167.687500 1445882303.8209
MEM 1167.687500 1445882304.3422
MEM 1167.687500 1445882304.8631
MEM 1167.687500 1445882305.3851
MEM 1167.687500 1445882305.9185
MEM 1167.687500 1445882306.4575
MEM 1167.687500 1445882306.9793
MEM 1167.687500 1445882307.5043
MEM 1167.687500 1445882308.0331
MEM 1167.687500 1445882308.5611
MEM 1167.687500 1445882309.0817
MEM 1167.687500 1445882309.6101
MEM 1167.687500 1445882310.1359
MEM 1167.687500 1445882310.6633
MEM 1167.687500 1445882311.1817
MEM 1167.687500 1445882311.7079
MEM 1167.687500 1445882312.2315
MEM 1167.687500 1445882312.7611
MEM 1167.687500 1445882313.2785
MEM 1167.687500 1445882313.8027
MEM 1167.687500 1445882314.3263
MEM 1167.687500 1445882314.8482
MEM 1167.687500 1445882315.3736
MEM 1167.687500 1445882315.8936
MEM 1167.687500 1445882316.4174
MEM 1167.687500 1445882316.9380
MEM 1167.687500 1445882317.4887
MEM 1167.687500 1445882318.0141
MEM 1167.687500 1445882318.5369
MEM 1167.687500 1445882319.0644
MEM 1167.687500 1445882319.5979
MEM 1167.687500 1445882320.1205
MEM 1167.687500 1445882320.6470
MEM 1167.687500 1445882321.1719
MEM 1167.687500 1445882321.6949
MEM 1167.687500 1445882322.2208
MEM 1167.687500 1445882322.7479
MEM 1167.687500 1445882323.2752
MEM 1167.687500 1445882323.8030
MEM 1167.687500 1445882324.3254
MEM 1167.687500 1445882324.8514
MEM 1167.687500 1445882325.3730
MEM 1167.687500 1445882325.8985
MEM 1167.687500 1445882326.4238
MEM 1167.687500 1445882326.9487
MEM 1167.687500 1445882327.4720
MEM 1167.687500 1445882327.9947
MEM 1167.687500 1445882328.5246
MEM 1167.687500 1445882329.0519
MEM 1167.687500 1445882329.5768
MEM 1167.687500 1445882330.1038
MEM 1167.687500 1445882330.6310
MEM 1167.687500 1445882331.1537
MEM 1167.687500 1445882331.6825
MEM 1167.687500 1445882332.2028
MEM 1167.687500 1445882332.7343
MEM 1167.687500 1445882333.2566
MEM 1167.687500 1445882333.7879
MEM 1167.687500 1445882334.3109
MEM 1167.687500 1445882334.8374
MEM 1167.687500 1445882335.3574
MEM 1167.687500 1445882335.8779
MEM 1167.687500 1445882336.4040
MEM 1167.687500 1445882336.9348
MEM 1167.687500 1445882337.4602
MEM 1167.687500 1445882337.9833
MEM 1167.687500 1445882338.5053
MEM 1167.687500 1445882339.0238
MEM 1167.687500 1445882339.5459
MEM 1167.687500 1445882340.0695
MEM 1167.687500 1445882340.5952
MEM 1167.687500 1445882341.1196
MEM 1167.687500 1445882341.6467
MEM 1167.687500 1445882342.1743
MEM 1167.687500 1445882342.6985
MEM 1167.687500 1445882343.2205
MEM 1167.687500 1445882343.7474
MEM 1167.687500 1445882344.2722
MEM 1167.687500 1445882344.7907
MEM 1167.687500 1445882345.3179
MEM 1167.687500 1445882345.8439
MEM 1167.687500 1445882346.3628
MEM 1167.687500 1445882346.8844
MEM 1167.687500 1445882347.4086
MEM 1167.687500 1445882347.9358
MEM 1167.687500 1445882348.4631
MEM 1168.457031 1445882348.9871
MEM 1171.035156 1445882349.5081
MEM 1173.613281 1445882350.0352
MEM 1182.246094 1445882350.5636
MEM 1185.082031 1445882351.0848
MEM 1186.628906 1445882351.6060
MEM 1186.628906 1445882352.1308
MEM 1186.628906 1445882352.6591
MEM 1188.175781 1445882353.1855
MEM 1190.753906 1445882353.7084
MEM 1193.332031 1445882354.2349
MEM 1195.910156 1445882354.7617
MEM 1198.746094 1445882355.2816
MEM 1213.175781 1445882355.8071
MEM 1203.003906 1445882356.3242
MEM 1203.003906 1445882356.8506
MEM 1203.003906 1445882357.3677
MEM 1203.003906 1445882357.8947
MEM 1203.003906 1445882358.4222
MEM 1203.003906 1445882358.9500
MEM 1203.003906 1445882359.4781
MEM 1203.003906 1445882359.9970
MEM 1203.003906 1445882360.5147
MEM 1203.003906 1445882361.0346
MEM 1203.003906 1445882361.5597
MEM 1203.003906 1445882362.0842
MEM 1203.003906 1445882362.6117
MEM 1203.003906 1445882363.1388
MEM 1203.003906 1445882363.6628
MEM 1203.003906 1445882364.1878
MEM 1203.003906 1445882364.7160
MEM 1203.003906 1445882365.2403
MEM 1203.003906 1445882365.7643
MEM 1203.003906 1445882366.2820
MEM 1203.003906 1445882366.8038
MEM 1203.003906 1445882367.3391
MEM 1203.003906 1445882367.8686
MEM 1203.003906 1445882368.3926
MEM 1203.003906 1445882368.9261
MEM 1203.003906 1445882369.4665
MEM 1203.003906 1445882369.9892
MEM 1203.003906 1445882370.5099
MEM 1203.003906 1445882371.0290
MEM 1203.003906 1445882371.5632
MEM 1203.003906 1445882372.0969
MEM 1203.003906 1445882372.6341
MEM 1203.003906 1445882373.1601
MEM 1203.003906 1445882373.7000
MEM 1203.003906 1445882374.2317
MEM 1203.003906 1445882374.7708
MEM 1203.003906 1445882375.2939
MEM 1203.003906 1445882375.8190
MEM 1203.003906 1445882376.3365
MEM 1203.003906 1445882376.8541
MEM 1203.003906 1445882377.3797
MEM 1203.003906 1445882377.9082
MEM 1203.003906 1445882378.4339
MEM 1203.003906 1445882378.9552
MEM 1203.003906 1445882379.4790
MEM 1203.003906 1445882380.0035
MEM 1203.003906 1445882380.5254
MEM 1203.003906 1445882381.0509
MEM 1203.003906 1445882381.5729
MEM 1203.003906 1445882382.0957
MEM 1203.003906 1445882382.6168
MEM 1203.003906 1445882383.1368
MEM 1203.003906 1445882383.6603
MEM 1203.003906 1445882384.1889
MEM 1203.003906 1445882384.7109
MEM 1203.003906 1445882385.2360
MEM 1203.003906 1445882385.7602
MEM 1203.003906 1445882386.2894
MEM 1203.003906 1445882386.8150
MEM 1203.003906 1445882387.3389
MEM 1203.003906 1445882387.8666
MEM 1203.003906 1445882388.3906
MEM 1203.003906 1445882388.9138
MEM 1203.003906 1445882389.4362
MEM 1203.003906 1445882389.9571
MEM 1203.003906 1445882390.4792
MEM 1203.003906 1445882391.0021
MEM 1203.003906 1445882391.5259
MEM 1203.003906 1445882392.0497
MEM 1203.003906 1445882392.5753
MEM 1203.003906 1445882393.0994
MEM 1203.003906 1445882393.6197
MEM 1203.003906 1445882394.1448
MEM 1203.003906 1445882394.6701
MEM 1203.003906 1445882395.1942
MEM 1203.003906 1445882395.7194
MEM 1203.003906 1445882396.2458
MEM 1203.003906 1445882396.7742
MEM 1203.003906 1445882397.3074
MEM 1203.003906 1445882397.8288
MEM 1203.003906 1445882398.3552
MEM 1203.003906 1445882398.8826
MEM 1203.003906 1445882399.4078
MEM 1203.003906 1445882399.9308
MEM 1203.003906 1445882400.4585
MEM 1203.003906 1445882400.9883
MEM 1203.003906 1445882401.5106
MEM 1203.003906 1445882402.0308
MEM 1203.003906 1445882402.5549
MEM 1203.003906 1445882403.0724
MEM 1203.003906 1445882403.5942
MEM 1203.003906 1445882404.1169
MEM 1203.003906 1445882404.6421
MEM 1203.003906 1445882405.1647
MEM 1203.003906 1445882405.6906
MEM 1203.003906 1445882406.2126
MEM 1203.003906 1445882406.7359
MEM 1203.003906 1445882407.2628
MEM 1203.003906 1445882407.7875
MEM 1203.003906 1445882408.3072
MEM 1203.003906 1445882408.8275
MEM 1203.003906 1445882409.3518
MEM 1203.003906 1445882409.8726
MEM 1203.003906 1445882410.3957
MEM 1203.003906 1445882410.9192
MEM 1203.003906 1445882411.4452
MEM 1203.003906 1445882411.9647
MEM 1203.003906 1445882412.4826
MEM 1203.003906 1445882413.0074
MEM 1203.003906 1445882413.5295
MEM 1203.003906 1445882414.0696
MEM 1204.289062 1445882414.5961
MEM 1204.289062 1445882415.1163
MEM 1204.289062 1445882415.6357
MEM 1204.289062 1445882416.1619
MEM 1204.289062 1445882416.6854
MEM 1204.289062 1445882417.2119
MEM 1204.289062 1445882417.7327
MEM 1204.289062 1445882418.2533
MEM 1206.351562 1445882418.7709
MEM 1208.929688 1445882419.2971
MEM 1211.507812 1445882419.8200
MEM 1214.343750 1445882420.3461
MEM 1215.632812 1445882420.8655
MEM 1215.632812 1445882421.3981
MEM 1215.632812 1445882421.9249
MEM 1217.437500 1445882422.4481
MEM 1220.015625 1445882422.9695
MEM 1222.593750 1445882423.4914
MEM 1225.171875 1445882424.0481
MEM 1227.750000 1445882424.5690
MEM 1242.437500 1445882425.0948
MEM 1237.914062 1445882425.6214
MEM 1232.414062 1445882426.1454
MEM 1232.414062 1445882426.6671
MEM 1232.414062 1445882427.2122
MEM 1232.414062 1445882427.7351
MEM 1232.414062 1445882428.2530
MEM 1232.414062 1445882428.7733
MEM 1232.414062 1445882429.2943
MEM 1232.414062 1445882429.8207
MEM 1232.414062 1445882430.3507
MEM 1232.414062 1445882430.8762
MEM 1232.414062 1445882431.4068
MEM 1232.414062 1445882431.9289
MEM 1232.414062 1445882432.4525
MEM 1232.414062 1445882432.9770
MEM 1232.414062 1445882433.5004
MEM 1232.414062 1445882434.0216
MEM 1232.414062 1445882434.5413
MEM 1232.414062 1445882435.0640
MEM 1232.414062 1445882435.5856
MEM 1232.414062 1445882436.1123
MEM 1232.414062 1445882436.6388
MEM 1232.414062 1445882437.1628
MEM 1232.414062 1445882437.6845
MEM 1232.414062 1445882438.2057
MEM 1232.414062 1445882438.7296
MEM 1232.414062 1445882439.2678
MEM 1232.414062 1445882439.7904
MEM 1232.414062 1445882440.3183
MEM 1232.414062 1445882440.8478
MEM 1232.414062 1445882441.3656
MEM 1232.414062 1445882441.8831
MEM 1232.414062 1445882442.4062
MEM 1232.414062 1445882442.9258
MEM 1232.414062 1445882443.4513
MEM 1232.414062 1445882443.9757
MEM 1232.414062 1445882444.4996
MEM 1232.414062 1445882445.0177
MEM 1232.414062 1445882445.5456
MEM 1232.414062 1445882446.0735
MEM 1232.414062 1445882446.5997
MEM 1232.414062 1445882447.1234
MEM 1232.414062 1445882447.6481
MEM 1232.414062 1445882448.1695
MEM 1232.414062 1445882448.7004
MEM 1232.414062 1445882449.2235
MEM 1232.414062 1445882449.7516
MEM 1232.414062 1445882450.2771
MEM 1232.414062 1445882450.8054
MEM 1232.414062 1445882451.3299
MEM 1232.414062 1445882451.8481
MEM 1232.414062 1445882452.3659
MEM 1232.414062 1445882452.8939
MEM 1232.414062 1445882453.4150
MEM 1232.414062 1445882453.9388
MEM 1232.414062 1445882454.4621
MEM 1232.414062 1445882454.9877
MEM 1232.414062 1445882455.5114
MEM 1232.414062 1445882456.0360
MEM 1232.414062 1445882456.5629
MEM 1232.414062 1445882457.0878
MEM 1232.414062 1445882457.6154
MEM 1232.414062 1445882458.1392
MEM 1232.414062 1445882458.6620
MEM 1232.414062 1445882459.1801
MEM 1232.414062 1445882459.7070
MEM 1232.414062 1445882460.2245
MEM 1232.414062 1445882460.7521
MEM 1232.414062 1445882461.2762
MEM 1232.414062 1445882461.7937
MEM 1232.414062 1445882462.3193
MEM 1232.414062 1445882462.8432
MEM 1232.414062 1445882463.3728
MEM 1232.414062 1445882463.9028
MEM 1232.414062 1445882464.4265
MEM 1232.414062 1445882464.9511
MEM 1232.414062 1445882465.4734
MEM 1232.414062 1445882465.9911
MEM 1232.414062 1445882466.5192
MEM 1232.414062 1445882467.0435
MEM 1232.414062 1445882467.5612
MEM 1232.414062 1445882468.0864
MEM 1232.414062 1445882468.6141
MEM 1232.414062 1445882469.1348
MEM 1232.414062 1445882469.6566
MEM 1232.414062 1445882470.1833
MEM 1232.414062 1445882470.7146
MEM 1232.414062 1445882471.2438
MEM 1232.414062 1445882471.7682
MEM 1232.414062 1445882472.2999
MEM 1232.414062 1445882472.8227
MEM 1232.414062 1445882473.3442
MEM 1232.414062 1445882473.8667
MEM 1232.414062 1445882474.3935
MEM 1232.414062 1445882474.9160
MEM 1232.414062 1445882475.4388
MEM 1232.414062 1445882475.9564
MEM 1232.414062 1445882476.4786
MEM 1232.414062 1445882477.0019
MEM 1232.414062 1445882477.5413
MEM 1232.414062 1445882478.0643
MEM 1232.414062 1445882478.5917
MEM 1232.414062 1445882479.1189
MEM 1232.414062 1445882479.6413
MEM 1232.414062 1445882480.1648
MEM 1232.414062 1445882480.6919
MEM 1232.414062 1445882481.2146
MEM 1232.414062 1445882481.7399
MEM 1232.414062 1445882482.2617
MEM 1232.414062 1445882482.7904
MEM 1232.414062 1445882483.3240
MEM 1232.414062 1445882483.8436
MEM 1232.414062 1445882484.3639
MEM 1233.699219 1445882484.8851
MEM 1236.277344 1445882485.4050
MEM 1238.855469 1445882485.9237
MEM 1239.628906 1445882486.4444
